date,open,high,low,close,volume
2020-01-02,169.37,170.57,167.37,167.53,780618
2020-01-03,167.67,170.93,167.13,170.2,734936
2020-01-06,170.26,171.72,169.62,171.22,663098
2020-01-07,170.73,171.14,168.16,168.28,715964
2020-01-08,169.27,169.54,167.3,167.38,507151
2020-01-09,164.71,165.72,161.11,162.24,1385391
2020-01-10,161.72,164.97,161.72,164.23,550026
2020-01-13,164.3,166.02,164.3,165.3,616089
2020-01-14,165.51,167.02,165.51,166.89,949261
2020-01-15,167.17,169.24,167.17,167.61,726501
2020-01-16,167.93,168.16,166.12,167.15,849076
2020-01-17,167.33,168.76,166.98,168.68,542130
2020-01-21,168.85,171.35,168.73,171.15,991277
2020-01-22,171.62,173.52,171.4,172.53,845227
2020-01-23,170.74,173.15,170.71,172.77,795292
2020-01-24,174.27,174.58,172.02,172.67,698089
2020-01-27,172.33,173.77,171.95,172.71,848979
2020-01-28,164.3,169.95,163.6,166.06,2275664
2020-01-29,165.0,168.57,163.19,167.41,936358
2020-01-30,167.74,168.57,164.5,165.51,924104
2020-01-31,165.78,167.58,163.24,163.37,1003180
2020-02-03,164.15,164.79,162.49,163.16,896872
2020-02-04,163.4,164.22,160.45,160.7,878252
2020-02-05,161.65,162.56,160.74,162.01,676994
2020-02-06,162.01,163.88,161.8,162.12,579570
2020-02-07,162.49,163.71,162.11,163.11,540192
2020-02-10,164.14,164.59,162.96,163.61,445578
2020-02-11,163.61,164.75,163.02,163.25,439616
2020-02-12,163.21,165.36,162.42,165.04,556811
2020-02-13,164.86,167.56,164.27,167.08,458024
2020-02-14,167.62,168.87,166.61,166.84,462387
2020-02-18,166.23,166.64,164.35,164.91,643322
2020-02-19,164.91,165.62,163.69,164.03,481174
2020-02-20,164.15,164.35,162.17,163.83,567714
2020-02-21,163.28,163.98,162.05,162.2,468424
2020-02-24,160.9,162.32,159.42,160.99,721199
2020-02-25,160.7,161.54,158.06,158.37,1479796
2020-02-26,158.0,159.29,152.94,153.11,1177347
2020-02-27,152.87,154.33,150.02,150.26,1126507
2020-02-28,148.35,148.88,142.39,146.19,1789411
2020-03-02,146.81,152.58,145.82,152.47,1122714
2020-03-03,152.5,154.54,148.77,149.9,986421
2020-03-04,152.09,153.93,150.48,153.88,1436697
2020-03-05,152.06,155.29,151.53,153.54,1094841
2020-03-06,149.6,151.3,146.95,150.64,1173145
2020-03-09,145.0,147.83,142.88,144.03,1436324
2020-03-10,146.62,151.78,144.59,151.53,1409009
2020-03-11,148.34,149.13,145.47,146.61,1507456
2020-03-12,138.82,141.2,131.09,131.18,2164672
2020-03-13,135.63,137.52,128.15,135.0,1650154
2020-03-16,123.51,128.51,119.2,120.37,2074180
2020-03-17,122.5,139.55,120.45,138.7,2436218
2020-03-18,131.44,149.31,130.37,141.03,2454113
2020-03-19,135.48,138.82,124.0,125.63,1928856
2020-03-20,125.03,137.02,123.12,124.54,1665245
2020-03-23,124.71,125.96,112.23,113.83,1714345
2020-03-24,117.17,125.53,116.9,124.93,1427966
2020-03-25,123.51,126.38,119.19,124.19,1414967
2020-03-26,124.04,132.78,123.95,131.64,1011220
2020-03-27,129.09,134.64,128.0,132.29,996134
2020-03-30,135.0,144.4,134.0,143.15,1664332
2020-03-31,139.86,143.0,139.35,141.21,1462665
2020-04-01,137.17,143.52,136.55,138.62,1213229
2020-04-02,138.35,146.24,138.35,145.21,1465458
2020-04-03,143.65,147.75,143.27,146.88,744527
2020-04-06,148.9,153.19,142.6,152.01,972440
2020-04-07,152.58,153.0,146.94,150.3,879812
2020-04-08,149.68,150.84,146.56,149.1,811259
2020-04-09,148.53,154.95,148.53,154.3,779290
2020-04-13,152.96,152.96,145.57,148.69,888602
2020-04-14,152.66,153.97,151.37,153.19,862536
2020-04-15,152.0,153.14,150.55,152.56,530692
2020-04-16,153.75,156.9,151.29,155.42,724608
2020-04-17,157.68,157.75,154.05,156.89,813684
2020-04-20,156.21,159.22,154.93,156.12,556953
2020-04-21,155.6,156.06,149.45,151.18,664246
2020-04-22,151.9,154.54,150.03,153.37,502701
2020-04-23,151.87,153.44,150.27,151.62,554727
2020-04-24,151.99,154.69,150.97,154.26,387917
2020-04-27,155.01,157.25,154.11,156.87,492963
2020-04-28,156.75,158.49,155.46,156.7,646309
2020-04-29,156.52,158.5,154.55,156.46,806945
2020-04-30,155.92,157.51,154.35,156.84,1023844
2020-05-01,155.39,157.13,153.46,154.42,519281
2020-05-04,154.25,158.0,152.84,157.39,675863
